48.768113648300464, 11.418671556629052
48.77468869427884, 11.4007065532214
48.75808947806897, 11.439480901486705
48.77334179643257, 11.445006104513345
48.7784429265744, 11.423914862603535
48.78017769474982, 11.420894322864909
48.74642143657789, 11.41965857347143
48.75292584875364, 11.442983171820744
48.76128480306314, 11.45769689689535
48.74595529639704, 11.440701450259981
48.75951851649043, 11.40662057900265
48.757556947929714, 11.397994891129645
48.748205220356944, 11.441466935173061
48.766877811302216, 11.465671187733035
48.77332672972351, 11.462752944516582
48.77196913151832, 11.435029633960301
48.76506743966434, 11.425588256191912
48.76532202711344, 11.409280426452924
48.775532748649304, 11.399924881251062
48.78678759192014, 11.40249980107067
